-154,-44,39,-47,47,-2,-12,-33,15,-9,-8,-14,7,-4,1,
-156,-44,39,-47,47,-2,-12,-33,15,-9,-8,-14,7,-4,1,
-72,8,-13,4,6,4,19,-6,3,-4,-4,6,-1,2,-2,
-74,8,-13,4,6,4,19,-6,3,-4,-4,6,-1,2,-2,
-13,0,0,18,0,0,-9,0,0,0,0,0,0,0,0,
-15,0,0,18,0,0,-9,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-20,0,0,3,0,0,1,0,0,0,0,0,0,0,0,
-22,0,0,3,0,0,1,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-20,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
-22,0,0,2,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10,-1,-3,19,0,-2,-3,0,0,-2,0,0,0,0,0,
-12,-1,-3,19,0,-2,-3,0,0,-2,0,0,0,0,0,
9,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
11,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
14,0,0,5,0,0,1,0,0,0,0,0,0,0,0,
16,0,0,5,0,0,1,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-16,0,0,3,0,0,1,0,0,0,0,0,0,0,0,
-18,0,0,3,0,0,1,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
-21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-19,14,-10,1,2,2,0,-3,0,1,0,0,0,0,0,
-21,14,-10,1,2,2,0,-3,0,1,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10,8,-1,0,-1,0,0,0,0,0,0,0,0,0,0,
-12,8,-1,0,-1,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
-11,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,
-13,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-91,-9,14,13,-2,-5,13,5,0,7,0,-2,3,0,0,
-93,-9,14,13,-2,-5,13,5,0,7,0,-2,3,0,0,
-8,1,2,19,-1,2,-3,-1,0,2,0,-1,0,0,0,
-10,1,2,19,-1,2,-3,-1,0,2,0,-1,0,0,0,
12,0,0,4,0,0,2,0,0,0,0,0,0,0,0,
14,0,0,4,0,0,2,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,1,2,1,0,0,0,0,0,0,0,0,0,0,0,
10,1,2,1,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-17,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
-19,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-18,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
-20,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-14,0,0,15,0,0,-6,0,0,0,0,0,0,-1,0,
-16,0,0,15,0,0,-6,0,0,0,0,0,0,-1,0,
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-17,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
-19,0,0,2,0,0,1,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-16,0,1,2,0,0,1,0,0,0,0,0,0,0,0,
-18,0,1,2,0,0,1,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-16,-8,7,2,2,-2,-1,-2,0,0,0,0,0,0,0,
-18,-8,7,2,2,-2,-1,-2,0,0,0,0,0,0,0,
-5,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-7,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-6,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10,-6,1,0,-1,0,0,0,0,0,0,0,0,0,0,
-12,-6,1,0,-1,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-42,-2,0,8,-1,0,1,0,0,0,0,0,0,0,0,
-44,-2,0,8,-1,0,1,0,0,0,0,0,0,0,0,
-5,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-7,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-7,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-14,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-16,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-15,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-17,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-14,31,7,2,21,2,-3,6,12,-2,5,1,-2,1,-1,
-16,31,7,2,21,2,-3,6,12,-2,5,1,-2,1,-1,
-7,39,3,-2,11,-2,0,1,0,0,0,-1,0,0,0,
-9,39,3,-2,11,-2,0,1,0,0,0,-1,0,0,0,
-5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
-7,19,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,
10,13,1,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
-12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-13,23,-2,0,3,0,0,-1,-2,0,0,0,0,0,0,
-15,23,-2,0,3,0,0,-1,-2,0,0,0,0,0,0,
-5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
-7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
-8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-14,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
-16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-28,-65,1,-7,-25,5,-4,4,-6,3,1,0,-2,1,0,
-30,-65,1,-7,-25,5,-4,4,-6,3,1,0,-2,1,0,
