-147,-45,39,-48,47,-3,-12,-34,15,-9,-9,-14,7,-5,2,
-147,-45,40,-48,48,-3,-12,-34,15,-9,-9,-14,7,-5,2,
-66,9,-13,5,7,4,19,-6,3,-5,-4,6,-2,3,-2,
-67,9,-14,5,7,4,19,-6,3,-5,-4,6,-2,3,-2,
-8,0,0,20,0,1,-10,0,0,0,0,0,0,0,1,
-8,0,0,21,0,1,-11,0,0,0,0,0,0,0,1,
6,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,
7,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,
7,0,0,-1,1,0,0,-1,0,0,0,0,0,0,0,
1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-17,0,1,4,0,0,2,0,0,0,0,0,0,0,0,
-19,0,1,4,0,0,2,0,0,0,0,0,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-16,0,0,3,-1,0,1,-1,0,0,0,0,0,0,0,
-18,0,0,3,-1,0,1,-1,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
-2,-2,-4,21,0,-2,-4,-1,0,-3,0,-1,0,0,0,
-2,-2,-4,21,0,-3,-4,-1,1,-3,0,-1,0,0,0,
5,-1,-1,0,0,-1,0,0,0,-1,0,1,0,0,0,
6,-2,-1,0,0,-1,0,0,0,-1,0,1,0,0,0,
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
12,0,0,6,0,0,2,0,0,0,0,0,0,0,0,
13,0,1,6,0,0,2,0,0,0,0,0,0,0,0,
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-15,1,0,3,0,0,1,0,0,0,0,0,0,0,0,
-16,1,0,4,0,0,1,0,0,0,0,0,0,0,0,
1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
-4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
